ESTACIONES,MES,AÑO,PRECIP. MES (mm.),ANOMALIA RESPEC. PROMEDIO CLIMATOLOGICO,% RESPECTO PROMEDIO CLIMATOLOGICO,PREC. ACUM. AÑO AGRIC. (mm.),% RESPECTO PROMEDIO CLIMATOLOGICO,Tª  MÁXIMA ABSOL (ºC),Tª  MINIMA ABSOL. (ºC),TEMP. MEDIA DE MEDIAS (ºC),ANOMALIA (ºC)
BAILO,8,2016,3.6,-53.31,6.32577754348972,606.4,70.6935679423011,35.1,10,22.9,1.04333333333333
BAILO,7,2016,26,-12.8566666666667,66.912584713048,602.8,75.2675193433862,35.6,7.2,22.4,0.306666666666668
BAILO,6,2016,5,-62.1566666666667,7.44527721248821,576.8,75.6935513503583,32.3,5.6,18.8,-0.279666666666667
BAILO,10,2016,87,-5.10666666666664,94.4557035321367,126.4,77.7144730909538,26.7,1.7,14,0.73
BAILO,3,2016,147.6,100.913333333333,316.150221333714,402.2,77.7208079975265,19.7,-3.1,6.7,-1.61333333333333
BAILO,4,2016,73,-10.49,87.435621032459,475.2,79.070412379711,19.7,-0.9,9.9,-0.528333333333332
BAILO,5,2016,77.8,-16.08,82.8717511717086,571.8,82.2895629356372,27,2.1,13.6,-1.04166666666667
BAILO,12,2016,0.6,-93.71,0.636199766726752,300.2,85.7934897545083,14.3,-4.2,6,1.35216666666667
BALLOBAR,5,2016,23.2,-27.2626666666667,45.9745818691046,271,100.881628499991,29.8,2.7,17.1,-1.13
BALLOBAR,12,2016,10.8,-14.2176666666667,43.1694935578858,132.4,102.841874145574,17.4,-1.5,5.2,-1.27
BALLOBAR,11,2016,74.6,49.0023333333333,291.432812886591,121.6,117.234575201417,18.3,0.5,9.8,-0.77
BALLOBAR,9,2016,13,-24459,34.7046103740089,13,34.7046103740089,37.1,9.8,22.3,1.3
BALLOBAR,1,2016,16,-8.23400000000001,66.022942972683,57.8,37.7838692948318,19.6,-3.9,8.6,2.32333333333333
BALLOBAR,10,2016,34,-6667,83.6058720830157,47,60.1592299618565,28.7,4.3,16.4,0.399999999999999
BALLOBAR,2,2016,58.8,46.5653333333333,480.601569311247,116.6,70.5768415955451,21.4,-2.8,9.1,0.803333333333335
BALLOBAR,8,2016,0.8,-20.8253333333333,3.69936494235156,281.4,83.242206026925,36.9,12.9,25.2,-0.437999999999999
BALLOBAR,3,2016,46.2,20.7863333333333,181.791949213678,162.8,85.4038760489691,24.4,-0.9,10.5,-1.65
BALLOBAR,7,2016,1.2,-9.03166666666667,11.7282945105066,280.6,88.6783886195014,38.9,12.7,26.1,0.34
BALLOBAR,6,2016,8.4,-29161,22.363621841804,279.4,91.249736004999,34.9,10.2,22.8,-0.13666666666666
BALLOBAR,4,2016,37.2,9.65466666666667,135.05009923036,200,91.6720523997452,25.1,3.2,13.5,-0.893333333333334
BARBASTRO,8,2016,1,-24.5,3.92156862745098,497.4,109.825568558181,36.3,9.6,24,0
BARBASTRO,3,2016,69.2,43.4,268.217054263566,299.2,111.934156378601,24,-3.6,9.3,-0.799999999999999
BARBASTRO,7,2016,11.8,-8.7,57.5609756097561,496.4,116.144127281235,38.1,8.8,24.9,0.799999999999997
BARBASTRO,6,2016,13.6,-21.5,38.7464387464387,484.6,119.095600884738,35.2,6.1,21.6,0.400000000000002
BARBASTRO,11,2016,111.2,67.3,253.302961275626,183.8,121.883289124668,20.7,-1.7,9.1,0
BARBASTRO,4,2016,93,41.2,179.53667953668,392.2,122.908179254152,24.5,0.3,12.5,0
BARBASTRO,5,2016,33,-19.7,62.6185958254269,471,126.681011296396,30.1,-0.4,16.0709677419355,-0.685698924731181
BARBASTRO,9,2016,22,-33.8,39.426523297491,22,39.426523297491,38.3,6.2,21.4,2
BARBASTRO,10,2016,50.6,-0.5,99.0215264187867,72.6,67.9139382600561,28.9,1.7,15.8,0.700000000000001
BARBASTRO,1,2016,19.4,-8.1,70.5454545454546,153.4,70.0136923779096,17.7,-6.5,7.3,2.4
BARBASTRO,2,2016,76.6,54.2,341.964285714286,230,95.2380952380952,19.9,-6.6,7.8,1.2
BARBASTRO,12,2016,0.8,-37,2.11640211640212,184.6,97.8791092258749,18.3,-2.4,5,-0.3
BELCHITE,11,2016,64.1,33.7,210.855263157895,101.3,100.396432111001,20.1,-1.1,8.7,-0.9
BELCHITE,9,2016,1.2,-31.3,3.69230769230769,1.2,3.69230769230769,39.2,7.9,21.6,1.4
BELCHITE,10,2016,36,-2,94.7368421052632,37.2,52.7659574468085,29.5,3,15.2,0
BELCHITE,1,2016,23,-0.5,97.8723404255319,88.1,59.527027027027,20.1,-2.3,8.2,1.6
BELCHITE,8,2016,1,-19.1,4.97512437810945,262.4,74.5454545454546,38.4,11.7,24.5,0.5
BELCHITE,2,2016,41.3,19.4,188.584474885845,129.4,76.1624484991171,20.4,-3.1,8.4,0.200000000000001
BELCHITE,7,2016,11,-5.5,66.6666666666667,261.4,78.758662247665,41,9.9,25.3,0.800000000000001
BELCHITE,6,2016,13,-21,38.2352941176471,250.4,79.3912492073558,36.4,7.4,22.2,0.599999999999998
BELCHITE,5,2016,37.3,-14,72.7095516569201,237.4,84.363894811656,31,4.7,16.2,-0.800000000000001
BELCHITE,3,2016,32.9,12.8,163.681592039801,162.3,85.421052631579,24.2,0.3,9.1,-2.5
BELCHITE,4,2016,37.8,-2.3,94.2643391521197,200.1,86.9621903520209,25.9,-0.6,12.4,-0.4
BELCHITE,12,2016,9.7,-13.9,41.1016949152542,111,89.1566265060241,16.6,-1.6,5,-2
BELLO,11,2016,73.4,41.9,233.015873015873,119.4,118.452380952381,22,-5,6.1,-0.996666666666669
BELLO,9,2016,13.2,-18.6,41.5094339622642,13.2,41.5094339622642,36.6,3.5,17.5,1.5
BELLO,1,2016,34.2,14.6,174.489795918367,94.4,64.5690834473324,19.6,-6.1,5.9,3.02166666666667
BELLO,10,2016,31,-6.5,82.6666666666667,46,66.3780663780664,27.2,-1.5,12.9,0.626666666666665
BELLO,6,2016,9,-27.2,24.8618784530387,230.2,71.4463066418374,33.6,0.6,17.9,0.5
BELLO,8,2016,10.4,-6,63.4146341463415,262.8,73.0812013348165,35.7,4,21.4,0.399999999999999
BELLO,7,2016,1.7,-19.3,8.0952380952381,252.4,73.5431235431235,36.5,3.2,21.7,-0.173333333333336
BELLO,5,2016,10.4,-42.1,19.8095238095238,213.2,74.5454545454546,27.9,-4,12,-1.31666666666666
BELLO,2,2016,34.8,13.8,165.714285714286,129.2,77.2727272727273,15.9,-9.1,4.5,0.29
BELLO,4,2016,32.4,-14.3,69.3790149892934,192.7,82.5267665952891,20.1,-5.6,7.9,-0.199999999999999
BELLO,3,2016,31.1,11.5,158.673469387755,160.3,85.813704496788,21.4,-6.7,4.9,-2.46166666666667
BELLO,12,2016,4.8,-21,18.6046511627907,124.2,98.1042654028436,15.2,-9.8,4,0.371666666666666
BENABARRE,12,2016,0.8,-50.7,1.55339805825243,253.2,103.643061809251,18.6,-3,6.7,2
BENABARRE,9,2016,68,2.59999999999999,103.975535168196,68,103.975535168196,34.5,6.9,19.4,1.7
BENABARRE,8,2016,1.2,-43.5,2.68456375838926,643.2,104.6875,35.1,9.9,22.6,0.600000000000002
BENABARRE,2,2016,82,53.3,285.714285714286,339.6,109.477756286267,20.4,-5.3,6.4,0.600000000000001
BENABARRE,3,2016,49,13.3,137.254901960784,388.6,112.344608268286,21.7,-2.7,7.1,-1.8
BENABARRE,7,2016,27.2,-1.6,94.4444444444444,642,112.690889942075,36.2,7.4,22.8,0.5
BENABARRE,6,2016,31.8,-15.5,67.23044397463,614.8,113.662414494361,33.6,5.5,19.2,0.300000000000001
BENABARRE,4,2016,90.8,21.4,130.835734870317,479.4,115.434625571876,21.3,0.4,10.4,-0.4
BENABARRE,5,2016,71.6,-6.7,91.4431673052363,582.4,117.990275526742,27.6,-0.7,13.8209677419355,-1.01686559139785
BENABARRE,11,2016,122.8,66.6,218.505338078292,249.8,129.564315352697,20.4,-1.5,8,0.0999999999999996
BENABARRE,1,2016,20.2,-17,54.3010752688172,257.6,91.5097690941385,18.6,-4.9,6.1,1.9
BENABARRE,10,2016,59,-12.2,82.8651685393258,127,92.9721815519766,26.2,3.8,14.6,1.7
BIELSA,12,2016,0,-104.347777777778,0,525.6,102.923162280654,17.1,-6,4.5,1.66383333333333
BIELSA,8,2016,70.6,-12.2666666666667,85.1971037811746,1366.5,108.449416285798,35.5,6.8,21.2,1.93333333333333
BIELSA,7,2016,85.4,-0.0177777777777663,99.9791872626047,1295.9,110.086261658161,36.4,5.9,21.5,2.11666666666667
BIELSA,6,2016,43.8,-49.6822222222222,46.8538284165736,1210.5,110.877032287612,34.5,2.1,18,0.855333333333331
BIELSA,5,2016,106.2,-33.36,76.0963026655202,1166.7,116.872449053416,27.4,2.2,13,-0.109999999999999
BIELSA,1,2016,256.8,182.767777777778,346.875984931486,686.7,117.443950789953,17.2,-3.9,5.1,2415
BIELSA,2,2016,115.8,45.9822222222222,165.860334839901,802.5,122.608518512231,19.2,-5.2,5.4,0.556666666666667
BIELSA,4,2016,162.6,26.4722222222222,119.446598375709,1060.5,123.499521891421,22.9,-1.2,9.4,0.69
BIELSA,3,2016,95.4,27.3422222222222,140.175014693398,897.9,124.26305737773,21.3,-4.2,6.3,-1515
BIELSA,11,2016,335.4,212.205555555556,272.252536640361,525.6,129.354757555539,20,-2.9,6.8,0.4
BIELSA,9,2016,47.6,-79.8755555555556,37.3404922948191,47.6,37.3404922948191,36.1,5.4,17.7,1.7
BIELSA,10,2016,142.6,-13.0544444444444,91.6131887585749,190.2,67.1776215872567,25.9,2,12.6,1.36
BIESCAS,3,2016,101.2,32.97,148.321852557526,746.9,102.310863937099,16.2,-4.8,4.5,-1615
BIESCAS,12,2016,0,-137.626666666667,0,505.1,102.650083323172,15.6,-5.8,4.3,1.36383333333333
BIESCAS,4,2016,159.4,45.8966666666667,140.436404217204,906.3,107.440923101241,19.5,-2.3,7.4,-0.31
BIESCAS,8,2016,14,-58.9233333333333,19.1982447319102,1381.4,118.991150747391,31.8,6.2,19.4,1
BIESCAS,6,2016,46.2,-33.4333333333333,58.0159062369192,1276.6,123.813126169901,29.2,3,15.7,0.199999999999999
BIESCAS,7,2016,90.8,33.8666666666667,159.484777517564,1367.4,125.679762010533,31.7,4.5,19,0.399999999999999
BIESCAS,5,2016,124,16.0966666666667,114.917673226036,1230.4,129.320220999121,23.3,-0.4,11.1,-1.01
BIESCAS,11,2016,343.6,211.243333333333,259.601581585111,505.1,142.509169566444,17.4,-3.8,5.5,-0.5
BIESCAS,9,2016,46.4,-43.2233333333334,51.7722319336482,46.4,51.7722319336482,32.6,4.6,16,1.4
BIESCAS,10,2016,110.8,-21.6533333333333,83.6521038856453,161.5,72.7226333248278,23.3,-0.9,11.2,0.16
BIESCAS,1,2016,270.8,176.716666666667,287.829937998228,492.9,84.0920593938911,15.7,-4.4,3.9,1715
BIESCAS,2,2016,152.8,77.1433333333333,201.965017403181,645.7,97.5672408582654,18,-6.6,4.1,1.05666666666667
BOQUIÑENI,12,2016,4.2,-20.1,17.283950617284,133.9,100.752445447705,15.6,-9,2.9,-2.1
BOQUIÑENI,11,2016,87.7,56.4,280.191693290735,129.7,119.429097605893,19.3,-2.5,8.1,-1
BOQUIÑENI,9,2016,10.4,-20.5,33.6569579288026,10.4,33.6569579288026,37.8,9.1,21.2,2.2
BOQUIÑENI,10,2016,31.6,-14.8,68.1034482758621,42,54.3337645536869,28.4,4,14.7,-0.300000000000001
BOQUIÑENI,1,2016,35.3,11.1,145.867768595041,109.9,69.95544239338,19.2,-1.9,8.2,1.6
BOQUIÑENI,8,2016,2.1,-20.5,9.29203539823009,282.9,80.4607508532423,38.8,10.4,23.9,0.9
BOQUIÑENI,2,2016,35.7,16.2,183.076923076923,145.6,82.4462061155153,21.2,-3.5,7.9,-0.299999999999999
BOQUIÑENI,7,2016,4.9,-7.9,38.28125,280.8,85.3495440729483,41,11.1,24.1,1.1
BOQUIÑENI,6,2016,2.3,-24.5,8.58208955223881,275.9,87.2549019607843,35.7,7.8,21.6,0
BOQUIÑENI,3,2016,40,18,181.818181818182,185.6,93.4541792547835,23.7,-0.2,9,-2.6
BOQUIÑENI,5,2016,41.6,-9.8,80.9338521400778,273.6,94.5404284727022,30.2,4.7,16.3,-1.2
BOQUIÑENI,4,2016,46.4,7,117.766497461929,232,97.4789915966387,25.2,-0.7,12.5,-0.300000000000001
BORJA,7,2016,15.4,-8,65.8119658119658,388,105.463441152487,39.8,12.7,23.9,0.399999999999999
BORJA,4,2016,46.3,-6.1,88.3587786259542,285.1,106.819033345822,24.6,-1.2,11.7,-0.800000000000001
BORJA,6,2016,11.1,-20.2,35.4632587859425,372.6,108.156748911466,35.9,7.7,21.3,0.300000000000001
BORJA,3,2016,50.4,27.2,217.241379310345,238.8,111.328671328671,22.3,-1.4,8.4,-2.3
BORJA,5,2016,58.5,12.2,126.349892008639,354.6,113.218390804598,29,4.5,15.3,-1.4
BORJA,9,2016,5.9,-34,14.7869674185464,5.9,14.7869674185464,36.3,8.1,21.2,1.6
BORJA,10,2016,24.5,-14.1,63.4715025906736,32.8,41.7834394904459,27.6,2.6,15,0.199999999999999
BORJA,12,2016,11.5,-18,38.9830508474576,113.6,79.8313422347154,15.1,-2.7,5.4,-1.72333333333333
BORJA,1,2016,55.6,30.3,219.762845849802,144.7,86.3365155131265,18.3,-1.8,7.6,1.27666666666667
BORJA,11,2016,69.3,35,202.040816326531,102.1,90.5141843971631,22.2,-0.7,9.1,-0.5
BORJA,2,2016,43.7,20,184.388185654008,188.4,98.4840564558285,19,-3,7.7,0.600000000000001
BORJA,8,2016,3.3,-21.2,13.469387755102,391.3,99.7196738022426,37,9.3,23.7,0.3
BUJARALOZ,9,2016,1.6,-32.8333333333333,4.64666021297193,1.6,4.64666021297193,37.9,9.5,21.9,0.916666666666661
BUJARALOZ,10,2016,16.6,-20.3033333333333,44.982386414958,29.6,41.4933881594318,29.2,2.8,15.9,0.460000000000001
BUJARALOZ,1,2016,18.8,-5.63333333333333,76.9440654843111,63.6,41.7268075055767,18.4,-2.1,7.8,2.87666666666667
BUJARALOZ,2,2016,46.4,24.7166666666667,213.989239046887,110,63.1808695985143,19.6,-4.1,8,1.19
BUJARALOZ,3,2016,29.6,11.1333333333333,160.28880866426,139.6,72.4931193851586,24.2,-1.9,9.2,-1.6
BUJARALOZ,12,2016,4.4,-22,16.6666666666667,101.4,79.227002812793,16.1,-2.2,5.2,-0.323333333333333
BUJARALOZ,4,2016,46.6,7.74333333333333,119.927940293386,186.2,80.4574523247105,26.5,1,12.8,-0.156666666666665
BUJARALOZ,8,2016,0.4,-18.6066666666667,2.10452472816556,293.5,86.0518754520044,36.6,10.3,24.9,-0.303333333333345
BUJARALOZ,7,2016,1.4,-14.1,9.03225806451613,293.1,91.0060028979507,38,9.4,24.9,-0.100000000000001
BUJARALOZ,5,2016,18.4,-31.52,36.8589743589744,264.3,93.941045448083,29.5,2.2,16.4,-1.20666666666666
BUJARALOZ,6,2016,20,-5.22,79.3021411578113,291.7,95.1505925845384,34.9,8.9,22.2,-0.620000000000001
BUJARALOZ,11,2016,67.4,37.15,222.809917355372,97,95.4849717810736,19.5,0,9.1,-0.256666666666669
CALAMOCHA,2,2016,49.2,29.8,253.60824742268,166.2,102.025782688766,17.7,-7.5,5.8,1.3
CALAMOCHA,4,2016,35,-6.1,85.1581508515815,232.6,102.602558447287,22.9,-3.6,9.8,0
CALAMOCHA,12,2016,6.6,-15.7,29.5964125560538,131.2,104.541832669323,16,-8.9,5.4,0.9
CALAMOCHA,3,2016,31.4,8.7,138.325991189427,197.6,106.465517241379,24,-6.1,6.3,-1.1
CALAMOCHA,11,2016,68.4,35.2,206.024096385542,124.2,120.348837209302,24.7,-4,7.8,0.2
CALAMOCHA,9,2016,21,-11.6,64.4171779141104,21,64.4171779141104,37.3,5.2,19.2,2.1
CALAMOCHA,10,2016,34.8,-2.6,93.048128342246,55.8,79.7142857142857,29.5,0.1,14.8,2
CALAMOCHA,1,2016,43.4,25.4,241.111111111111,117,81.5331010452962,21.2,-6,7.2,3.9
CALAMOCHA,7,2016,14.6,-9.1,61.6033755274262,321.4,89.004993953716,38.2,4.8,23.1,1.1
CALAMOCHA,6,2016,34.6,-12.9,72.8421052631579,306.8,90.929747779611,34.9,1.5,19.5,-0.100000000000001
CALAMOCHA,8,2016,39.4,10.4,135.862068965517,360.8,92.4883150618213,37.6,5.8,22.4,0.799999999999997
CALAMOCHA,5,2016,21.8,-41.4033333333333,34.4918516955857,272.2,93.8933667544354,29.1,-2.9,13.6903225806452,-0.185424987199179
